Proteina,T-statistic,p-value,log2FC
LPU83_pLPU83c_0260,0.3525549144046578,0.7422146129092676,-0.18167963711935897
LPU83_pLPU83b_0434,-1.2969576659445705,0.2643986883937809,0.0758275159186006
LPU83_pLPU83c_0285,0.6382304777057581,0.558032204050489,-0.28400636622131614
LPU83_pLPU83b_0471,-0.7755700422167524,0.48130287639782926,0.03133615472400919
nifA,-0.3890899492889487,0.7170348916054232,0.11941349852665795
hipA,0.8874626076599609,0.42497033942321377,-0.06345059741676096
LPU83_2766,0.8432434497352801,0.4465655615394582,-0.08321368263397844
azuPf,-2.807643372044595,0.048432971553196924,0.10897696360753883
ssdH,3.017902241390089,0.03924407976499264,-0.05857974310558589
LPU83_pLPU83c_0350,0.2834931143604224,0.7908666232990742,-0.029891988055702257
LPU83_2776,-0.7033458772792739,0.5206228449132705,0.034116878642539206
LPU83_2781,-0.6885288469687947,0.5289736376787177,0.06636927119307501
LPU83_2786,0.12433372641877394,0.9070488133316699,-0.00418417198849852
LPU83_2791,1.153661912840379,0.312879679853993,-0.07464917028614693
yggE,2.920571448300673,0.04321877894660623,-0.14486121189494838
nifH1,-0.6538489419966351,0.5488923534405233,0.2945991265944148
thuK,-0.7227885498400707,0.5098111474121086,0.09788825492046271
repB1,-0.7584320738939192,0.4904238812727053,0.042124401322794824
LPU83_2852,1.0974761915599984,0.3340625798135294,-0.07101013118931476
dnaG,0.278468815201299,0.7944551419948283,-0.028613545474037494
lacI,0.0004607583604467611,0.999654431244949,-4.46822367585753e-05
lysR,-0.10219568655595183,0.9235195490731889,0.02528530273924723
carB,-1.9378475582866272,0.12468537388028295,0.05897321128674804
lpsD3,-0.7904419559783157,0.473493865966429,0.05416881954758068
nolR1,-0.5885266464414065,0.5878056848199886,0.20997427144035896
LPU83_pLPU83c_0042,0.7481798949006429,0.49594259560267806,-0.19692225277225717
LPU83_2897,1.4970357204158145,0.20872979833720282,-0.2897534931675274
LPU83_pLPU83c_0047,0.5121923664268052,0.6355000066003582,-0.21969672383556826
LPU83_2902,-0.15278961554649192,0.8859617103815621,0.015308530505315332
petR,-0.1933562743168037,0.8561013414093106,0.016172144834381896
pepQ,0.29188173546530655,0.7848891894845778,-0.04133835582402057
ychF,-1.595005975864431,0.18593989504350572,0.07564174958730874
fbcC,-2.682295561384305,0.055097012280664256,0.18937711165333582
hemF,0.37167211572585845,0.7289877097297326,-0.02578707589877638
LPU83_2952,0.0965526075791756,0.9277258420387691,-0.008466795324295617
LPU83_pLPU83c_0410,1.6106271754929462,0.18255005002830102,-0.1770415267067147
leuA,3.707567130418281,0.020697991678764426,-0.07439716267958829
clpP3,-0.7954033609955397,0.4709106415548054,0.02977479451499576
LPU83_pLPU83c_0107,-0.2560377841316641,0.8105499111693635,0.026765745430402887
LPU83_pLPU83c_0112,0.3555597748572357,0.7401282893874084,-0.040858883731358375
LPU83_2987,1.2066423377083346,0.2940502498394736,-0.24471055227002125
LPU83_2992,-0.1861288768942746,0.8614018016661771,0.032386779305436875
ade1,0.37940692939605863,0.7236679847839135,-0.013609673408481626
LPU83_pLPU83c_0420,-0.4385091980957962,0.6836608145966523,0.01045208420428878
LPU83_3007,0.8362517172615825,0.45005983111290504,-0.3342084474711058
LPU83_pLPU83c_0127,1.7780123625456377,0.15003143930767018,-0.26070363098016003
ntaA3,-1.0122197449290107,0.3686867246600312,0.10662453710061826
luxA,1.316390825619816,0.2584053901097431,-0.08528272819229343
